 sale_month | total_transactions | gross_sales_kgs | vat_collected_kgs | discounts_given_kgs | net_revenue_kgs | effective_tax_rate_percent 
------------+--------------------+-----------------+-------------------+---------------------+-----------------+----------------------------
 2026-05    |                 53 |        21507.48 |           2304.40 |              165.00 |        21342.48 |                      10.71
 2026-04    |                 90 |        35697.29 |           3824.70 |              225.00 |        35472.29 |                      10.71
 2026-03    |                 93 |        35859.84 |           3842.12 |              225.00 |        35634.84 |                      10.71
 2026-02    |                 84 |        34515.69 |           3698.11 |              225.00 |        34290.69 |                      10.71
 2026-01    |                 93 |        35948.71 |           3851.67 |              225.00 |        35723.71 |                      10.71
 2025-12    |                 85 |        32806.84 |           3515.05 |              195.00 |        32611.84 |                      10.71
 2025-11    |                 22 |         9457.78 |           1013.33 |               30.00 |         9427.78 |                      10.71
(7 rows)

           trade_name           | generic_name  |      therapeutic_category      | total_units_sold | gross_revenue_kgs | cost_of_goods_sold_kgs | net_profit_kgs | profit_margin_percent 
--------------------------------+---------------+--------------------------------+------------------+-------------------+------------------------+----------------+-----------------------
 Кетонал суспензия 100мг 42     | Ketoprofen    | Cephalosporins                 |               32 |           6137.68 |                4697.50 |        1440.18 |                 23.46
 Эналаприл ампулы 5мг 123       | Enalapril     | Analgesics & Pain Relievers    |               27 |           6119.44 |                4688.00 |        1431.44 |                 23.39
 Парацетамол таблетки 100мг 105 | Paracetamol   | Penicillins                    |               26 |           5748.91 |                4384.50 |        1364.41 |                 23.73
 Цефтриаксон капсулы 250мг 141  | Ceftriaxone   | Cardiovascular System          |               25 |           5824.38 |                4475.00 |        1349.38 |                 23.17
 Глюкофаж капсулы 500мг 51      | Metformin     | Analgesics & Pain Relievers    |               29 |           5681.83 |                4346.50 |        1335.33 |                 23.50
 Цифран ампулы 250мг 78         | Ciprofloxacin | Beta-blockers                  |               27 |           5534.16 |                4257.50 |        1276.66 |                 23.07
 Витамин C мазь 20мг 69         | Ascorbic Acid | Cardiovascular System          |               26 |           5284.34 |                4047.00 |        1237.34 |                 23.42
 Парацетамол таблетки 5мг 165   | Paracetamol   | Cardiovascular System          |               30 |           5298.33 |                4084.50 |        1213.83 |                 22.91
 Амлодипин ампулы 10мг 33       | Amlodipine    | Penicillins                    |               28 |           5195.17 |                3995.50 |        1199.67 |                 23.09
 Эналаприл ампулы 250мг 183     | Enalapril     | Vitamins & Dietary Supplements |               24 |           4578.54 |                3483.00 |        1095.54 |                 23.93
(10 rows)

 medicine_id |           trade_name            | generic_name  | total_units_in_stock | active_undepleted_batches |      stock_status      | recommended_reorder_qty 
-------------+---------------------------------+---------------+----------------------+---------------------------+------------------------+-------------------------
         173 | Амлодипин ампулы 10мг 173       | Amlodipine    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
         172 | Аторвастатин суспензия 5мг 172  | Atorvastatin  |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
           4 | Бисопролол мазь 5мг 4           | Bisoprolol    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
          88 | Анальгин ампулы 5мг 88          | Metamizole    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
           2 | Кетонал суспензия 500мг 2       | Ketoprofen    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
          91 | Глюкофаж капсулы 100мг 91       | Metformin     |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
          92 | Аторвастатин суспензия 250мг 92 | Atorvastatin  |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
          90 | Омез таблетки 20мг 90           | Omeprazole    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
          87 | Но-Шпа суспензия 1г 87          | Drotaverine   |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
           8 | Анальгин ампулы 250мг 8         | Metamizole    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
           5 | Парацетамол таблетки 10мг 5     | Paracetamol   |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
         180 | Амоксициллин таблетки 10мг 180  | Amoxicillin   |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
         177 | Дифлюкан суспензия 500мг 177    | Fluconazole   |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
          86 | Ибуфен капсулы 500мг 86         | Ibuprofen     |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
           3 | Эналаприл ампулы 1г 3           | Enalapril     |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
         174 | Сумамед мазь 20мг 174           | Azithromycin  |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
           1 | Цефтриаксон капсулы 250мг 1     | Ceftriaxone   |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
         176 | Кларитин капсулы 250мг 176      | Loratadine    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
         178 | Цифран ампулы 1г 178            | Ciprofloxacin |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
          89 | Витамин C мазь 10мг 89          | Ascorbic Acid |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
           6 | Ибуфен капсулы 20мг 6           | Ibuprofen     |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
         175 | Диклофенак таблетки 100мг 175   | Diclofenac    |                    0 |                         0 | CRITICAL: OUT OF STOCK |                     150
(22 rows)

  batch_number  |            trade_name            |         supplier_name         | current_quantity | expiry_date | days_until_expiry |       risk_classification        | wholesale_cost_tied_up_kgs | potential_retail_loss_kgs 
 BCH-132-3-1396 | Аторвастатин суспензия 20мг 132  | ОсОО Ош-Лек Фарма 12          |               79 | 2025-01-08  |              -496 | DEAD STOCK: EXPIRED              |                   14575.50 |                  19677.32
 BCH-104-3-1312 | Бисопролол мазь 20мг 104         | ОсОО Тянь-Шань ЛТД 38         |              188 | 2025-01-20  |              -484 | DEAD STOCK: EXPIRED              |                   29798.00 |                  40228.24
 BCH-76-3-1228  | Кларитин капсулы 20мг 76         | ОсОО Мед Групп 9              |              297 | 2025-02-01  |              -472 | DEAD STOCK: EXPIRED              |                   39352.50 |                  53127.36
 BCH-48-3-1144  | Анальгин ампулы 20мг 48          | ОсОО Ала-Тоо Дистрибьюшн 35   |              131 | 2025-02-13  |              -460 | DEAD STOCK: EXPIRED              |                   13951.50 |                  18835.18
 BCH-192-3-1576 | Аторвастатин суспензия 1г 192    | ОсОО Ала-Тоо Фарма 27         |               99 | 2025-03-08  |              -437 | DEAD STOCK: EXPIRED              |                   15295.50 |                  20649.42
 BCH-164-3-1492 | Бисопролол мазь 1г 164           | ОсОО Чуй-Фарма ЛТД 53         |              183 | 2025-03-20  |              -425 | DEAD STOCK: EXPIRED              |                   23515.50 |                  31746.84
 BCH-136-3-1408 | Кларитин капсулы 1г 136          | ОсОО Фарм Групп 24            |              292 | 2025-04-01  |              -413 | DEAD STOCK: EXPIRED              |                   29930.00 |                  40406.96
 BCH-108-3-1324 | Анальгин ампулы 1г 108           | ОсОО Азия Дистрибьюшн 50      |              126 | 2025-04-13  |              -401 | DEAD STOCK: EXPIRED              |                    9639.00 |                  13013.28
 BCH-52-3-1156  | Аторвастатин суспензия 1г 52     | ОсОО Ысык-Көл Фарма 47        |               94 | 2025-05-07  |              -377 | DEAD STOCK: EXPIRED              |                   16403.00 |                  22144.52
 BCH-24-3-1072  | Бисопролол мазь 1г 24            | ОсОО Азия ЛТД 18              |              178 | 2025-05-19  |              -365 | DEAD STOCK: EXPIRED              |                   26433.00 |                  35685.44
 BCH-196-3-1588 | Кларитин капсулы 100мг 196       | ОсОО Ысык-Көл Групп 39        |              287 | 2025-05-31  |              -353 | DEAD STOCK: EXPIRED              |                   20807.50 |                  28091.56
 BCH-168-3-1504 | Анальгин ампулы 100мг 168        | ОсОО Азия Дистрибьюшн 10      |              146 | 2025-06-12  |              -341 | DEAD STOCK: EXPIRED              |                    6789.00 |                   9165.88
 BCH-112-3-1336 | Аторвастатин суспензия 100мг 112 | ОсОО Ысык-Көл Фарма 7         |               89 | 2025-07-06  |              -317 | DEAD STOCK: EXPIRED              |                   12860.50 |                  17362.12
 BCH-84-3-1252  | Бисопролол мазь 100мг 84         | ОсОО Мед ЛТД 33               |              198 | 2025-07-18  |              -305 | DEAD STOCK: EXPIRED              |                   23463.00 |                  31676.04
 BCH-56-3-1168  | Кларитин капсулы 100мг 56        | ОсОО Ош-Лек Групп 4           |              282 | 2025-07-30  |              -293 | DEAD STOCK: EXPIRED              |                   26085.00 |                  35216.16
 BCH-28-3-1084  | Анальгин ампулы 100мг 28         | ОсОО Тянь-Шань Дистрибьюшн 30 |              141 | 2025-08-11  |              -281 | DEAD STOCK: EXPIRED              |                    9376.50 |                  12658.98
 BCH-43-2-1128  | Эналаприл ампулы 250мг 43        | ОсОО Фарм Фарма 32            |               89 | 2026-01-03  |              -136 | DEAD STOCK: EXPIRED              |                   14507.00 |                  18859.10
 BCH-86-1-1256  | Ибуфен капсулы 500мг 86          | ОсОО Фарм Фарма 32            |              189 | 2026-01-03  |              -136 | DEAD STOCK: EXPIRED              |                   25609.50 |                  32012.82
 BCH-143-3-1429 | Эналаприл ампулы 1г 143          | ОсОО Чуй-Фарма Дистрибьюшн 45 |              146 | 2026-01-04  |              -135 | DEAD STOCK: EXPIRED              |                   10439.00 |                  14093.38
 BCH-86-2-1257  | Ибуфен капсулы 500мг 86          | ОсОО Фарм ЛТД 8               |              228 | 2026-01-05  |              -134 | DEAD STOCK: EXPIRED              |                   32832.00 |                  42681.60
 BCH-172-1-1514 | Аторвастатин суспензия 5мг 172   | ОсОО Фарм ЛТД 8               |              228 | 2026-01-05  |              -134 | DEAD STOCK: EXPIRED              |                   22230.00 |                  27788.64
 BCH-129-2-1386 | Витамин C мазь 1г 129            | ОсОО Ысык-Көл Групп 39        |              140 | 2026-01-07  |              -132 | DEAD STOCK: EXPIRED              |                   17500.00 |                  22750.00
 BCH-86-3-1258  | Ибуфен капсулы 500мг 86          | ОсОО Ысык-Көл Групп 39        |              292 | 2026-01-07  |              -132 | DEAD STOCK: EXPIRED              |                   44530.00 |                  60116.96
 BCH-1-1-1001   | Цефтриаксон капсулы 250мг 1      | ОсОО Азия Фарма 2             |              197 | 2026-01-08  |              -131 | DEAD STOCK: EXPIRED              |                    7978.50 |                   9974.11
 BCH-172-2-1515 | Аторвастатин суспензия 5мг 172   | ОсОО Ысык-Көл Дистрибьюшн 15  |              281 | 2026-01-09  |              -130 | DEAD STOCK: EXPIRED              |                   29786.00 |                  38721.80
 BCH-29-3-1087  | Витамин C мазь 250мг 29          | ОсОО Мед ЛТД 33               |              188 | 2026-01-10  |              -129 | DEAD STOCK: EXPIRED              |                   15698.00 |                  21193.24
 BCH-87-1-1259  | Но-Шпа суспензия 1г 87           | ОсОО Мед ЛТД 33               |              234 | 2026-01-10  |              -129 | DEAD STOCK: EXPIRED              |                   35685.00 |                  44607.42
 BCH-173-1-1517 | Амлодипин ампулы 10мг 173        | ОсОО Мед Групп 9              |              277 | 2026-01-12  |              -127 | DEAD STOCK: EXPIRED              |                   31716.50 |                  39647.01
 BCH-2-1-1004   | Кетонал суспензия 500мг 2        | ОсОО Ала-Тоо ЛТД 3            |              248 | 2026-01-15  |              -124 | DEAD STOCK: EXPIRED              |                   14260.00 |                  17826.24
 BCH-1-2-1002   | Цефтриаксон капсулы 250мг 1      | ОсОО Ала-Тоо ЛТД 3            |              248 | 2026-01-15  |              -124 | DEAD STOCK: EXPIRED              |                   12152.00 |                  15797.60
 BCH-115-3-1345 | Диклофенак таблетки 1г 115       | ОсОО Фарм Импорт 16           |              230 | 2026-01-16  |              -123 | DEAD STOCK: EXPIRED              |                   10465.00 |                  14128.90
 BCH-44-2-1131  | Бисопролол мазь 500мг 44         | ОсОО Азия Групп 34            |              137 | 2026-01-17  |              -122 | DEAD STOCK: EXPIRED              |                   24660.00 |                  32058.00
 BCH-88-1-1262  | Анальгин ампулы 5мг 88           | ОсОО Азия Групп 34            |              287 | 2026-01-17  |              -122 | DEAD STOCK: EXPIRED              |                   48646.50 |                  60809.56
 BCH-174-1-1520 | Сумамед мазь 20мг 174            | ОсОО Азия Дистрибьюшн 10      |                8 | 2026-01-19  |              -120 | DEAD STOCK: EXPIRED              |                    1052.00 |                   1315.04
 BCH-58-3-1174  | Цифран ампулы 500мг 58           | ОсОО Азия Дистрибьюшн 10      |              126 | 2026-01-19  |              -120 | DEAD STOCK: EXPIRED              |                   15939.00 |                  21518.28
 BCH-130-2-1389 | Омез таблетки 5мг 130            | ОсОО Мед Импорт 41            |              190 | 2026-01-21  |              -118 | DEAD STOCK: EXPIRED              |                   26980.00 |                  35074.00
 BCH-1-3-1003   | Цефтриаксон капсулы 250мг 1      | ОсОО Ош-Лек Групп 4           |              297 | 2026-01-22  |              -117 | DEAD STOCK: EXPIRED              |                   17077.50 |                  23056.11
 BCH-3-1-1007   | Эналаприл ампулы 1г 3            | ОсОО Ош-Лек Групп 4           |              291 | 2026-01-22  |              -117 | DEAD STOCK: EXPIRED              |                   21679.50 |                  27100.83
 BCH-201-3-1603 | Цефтриаксон капсулы 10мг 201     | ОсОО Тянь-Шань Групп 54       |              292 | 2026-01-22  |              -117 | DEAD STOCK: EXPIRED              |                   45990.00 |                  62087.96
 BCH-173-2-1518 | Амлодипин ампулы 10мг 173        | ОсОО Мед Фарма 17             |               79 | 2026-01-23  |              -116 | DEAD STOCK: EXPIRED              |                    9717.00 |                  12632.10
 BCH-89-1-1265  | Витамин C мазь 10мг 89           | ОсОО Ала-Тоо Дистрибьюшн 35   |               86 | 2026-01-24  |              -115 | DEAD STOCK: EXPIRED              |                    3139.00 |                   3924.18
 BCH-175-1-1523 | Диклофенак таблетки 100мг 175    | ОсОО Ала-Тоо Импорт 11        |              150 | 2026-01-26  |              -113 | DEAD STOCK: EXPIRED              |                   22275.00 |                  27844.50
 BCH-87-3-1261  | Но-Шпа суспензия 1г 87           | ОсОО Азия Фарма 42            |               85 | 2026-01-28  |              -111 | DEAD STOCK: EXPIRED              |                   14407.50 |                  19450.55
 BCH-4-1-1010   | Бисопролол мазь 5мг 4            | ОсОО Чуй-Фарма Дистрибьюшн 5  |               96 | 2026-01-29  |              -110 | DEAD STOCK: EXPIRED              |                    8784.00 |                  10980.48
 BCH-2-2-1005   | Кетонал суспензия 500мг 2        | ОсОО Чуй-Фарма Дистрибьюшн 5  |              296 | 2026-01-29  |              -110 | DEAD STOCK: EXPIRED              |                   19536.00 |                  25396.80
 BCH-45-2-1134  | Парацетамол таблетки 1г 45       | ОсОО Ош-Лек Импорт 36         |              180 | 2026-01-31  |              -108 | DEAD STOCK: EXPIRED              |                    8460.00 |                  10998.00
 BCH-30-3-1090  | Омез таблетки 500мг 30           | ОсОО Ош-Лек Импорт 36         |              231 | 2026-01-31  |              -108 | DEAD STOCK: EXPIRED              |                   23215.50 |                  31342.08
 BCH-90-1-1268  | Омез таблетки 20мг 90            | ОсОО Ош-Лек Импорт 36         |              131 | 2026-01-31  |              -108 | DEAD STOCK: EXPIRED              |                    7008.50 |                   8761.28
 BCH-88-2-1263  | Анальгин ампулы 5мг 88           | ОсОО Ош-Лек Фарма 12          |               99 | 2026-02-02  |              -106 | DEAD STOCK: EXPIRED              |                   17622.00 |                  22908.60
 BCH-176-1-1526 | Кларитин капсулы 250мг 176       | ОсОО Ош-Лек Фарма 12          |              199 | 2026-02-02  |              -106 | DEAD STOCK: EXPIRED              |                   32934.50 |                  41169.12
 BCH-173-3-1519 | Амлодипин ампулы 10мг 173        | ОсОО Мед Дистрибьюшн 25       |              131 | 2026-02-03  |              -105 | DEAD STOCK: EXPIRED              |                   17226.50 |                  23256.43
 BCH-131-2-1392 | Глюкофаж капсулы 10мг 131        | ОсОО Ала-Тоо ЛТД 43           |              238 | 2026-02-04  |              -104 | DEAD STOCK: EXPIRED              |                   37842.00 |                  49194.60
 BCH-5-1-1013   | Парацетамол таблетки 10мг 5      | ОсОО Тянь-Шань Импорт 6       |              145 | 2026-02-05  |              -103 | DEAD STOCK: EXPIRED              |                   15732.50 |                  19666.35
 BCH-174-2-1521 | Сумамед мазь 20мг 174            | ОсОО Ала-Тоо Групп 19         |              124 | 2026-02-06  |              -102 | DEAD STOCK: EXPIRED              |                   17360.00 |                  22568.00
 BCH-91-1-1271  | Глюкофаж капсулы 100мг 91        | ОсОО Чуй-Фарма Фарма 37       |              184 | 2026-02-07  |              -101 | DEAD STOCK: EXPIRED              |                   12972.00 |                  16215.92
 BCH-59-3-1177  | Верошпирон мазь 1г 59            | ОсОО Чуй-Фарма ЛТД 13         |              198 | 2026-02-09  |               -99 | DEAD STOCK: EXPIRED              |                   28413.00 |                  38358.54
 BCH-177-1-1529 | Дифлюкан суспензия 500мг 177     | ОсОО Чуй-Фарма ЛТД 13         |              245 | 2026-02-09  |               -99 | DEAD STOCK: EXPIRED              |                    7962.50 |                   9954.35
